geolocation_lat_cus,geolocation_lng_cus,jour_depart,jour_arriver
-22.796129136045174,-43.382751851825866,2,0
-27.81744218025849,-50.31054351011172,0,1
-23.68244650347455,-49.82328699148567,4,3
-12.305739641294256,-44.53881240871671,4,0
-23.729244704545888,-46.59517054648574,3,3
-22.68345055122797,-44.31891793333042,0,4
-23.48581649547979,-46.75630535658033,0,5
-23.50811903007539,-46.44889652841769,2,1
-23.50811903007539,-46.44889652841769,2,1
-25.826484009808265,-52.728354933045814,2,0
-25.826484009808265,-52.728354933045814,2,0
-23.60382674983615,-46.72927448372838,1,0
-15.842796493648816,-48.12488746745885,1,4
-15.842796493648816,-48.12488746745885,1,4
-15.842796493648816,-48.12488746745885,1,4
-23.543695877487025,-47.43626174765726,0,3
-23.61344816843615,-46.650357449479905,1,1
-23.40759380422854,-46.74636906583293,0,4
-29.791737201933216,-55.806952070234615,0,0
-20.001771055992613,-44.01020003340428,4,0
-23.51120389131011,-46.39933342623787,4,3
-9.603077766424377,-37.24771684332586,2,2
-23.64173599837453,-46.47864502112122,2,1
-23.520213894289626,-46.1773226916366,1,0
-23.582541073649487,-46.73993690651196,4,0
-22.91450844782073,-46.55569144608406,2,4
-21.124887917686177,-47.81036556445885,4,2
-30.043567869555396,-51.19507108394753,2,0
-29.195972506381676,-49.95096882958161,1,0
-13.866408898483574,-40.06886553103464,2,0
-22.756383362709226,-47.20083632524296,2,2
-4.981589066943498,-44.69947779723061,1,0
-23.28672008885518,-51.20526850179196,2,1
-20.64306258129077,-51.507083113089436,1,1
-23.647168759594607,-46.734490857063506,0,2
-23.558221837932248,-46.678956704335384,2,1
-23.5162951389626,-46.76288048095172,1,0
-30.021392632608624,-51.06124924130007,0,3
-17.17175475870765,-40.253692762914746,0,1
-8.016574068135954,-34.91219827183728,3,1
-8.016574068135954,-34.91219827183728,3,1
-8.016574068135954,-34.91219827183728,3,1
-23.556017594529514,-46.744444339545915,3,1
-23.556017594529514,-46.744444339545915,4,0
-29.738280346812697,-51.14259860263586,3,2
-23.482750350701377,-46.55038014730986,2,0
-23.305229487149766,-51.21943769138161,1,2
-23.622258923071605,-46.66355613340106,2,1
-23.29514000027349,-50.07564324560218,3,0
-31.766412277634767,-52.46130780177023,3,4
-20.253404635355412,-50.549778105302714,4,4
-11.679428518842506,-51.376754297191354,4,1
-11.679428518842506,-51.376754297191354,4,1
-11.679428518842506,-51.376754297191354,4,1
-11.418441272898715,-40.12357228292272,3,3
-27.78222223380718,-52.80650048023092,1,0
-22.65410603965445,-43.27799273062863,2,0
-23.64093741025651,-46.7633743708034,2,4
-23.49374057311592,-46.42522895299647,2,1
-16.67006191402836,-49.277213379106904,3,4
-16.653173256578288,-49.25594512996921,2,4
-16.653173256578288,-49.25594512996921,2,4
-16.653173256578288,-49.25594512996921,2,4
-16.653173256578288,-49.25594512996921,2,4
-22.58724456187613,-46.1770972969797,2,0
-22.58724456187613,-46.1770972969797,2,0
-22.187062086757397,-47.37119724771054,0,4
-22.456760239356562,-44.4402793663686,4,3
-23.53297929709609,-46.3919773169401,2,3
-21.933973025922256,-45.9241437267363,4,4
-21.933973025922256,-45.9241437267363,4,4
-22.92018633283453,-45.46440222679634,2,0
-21.76715857542243,-48.19822719379914,2,2
-23.667456220235763,-46.64104518782226,2,0
-27.8559390454268,-55.01651508946106,4,4
-23.76846276006977,-53.334625622338216,1,1
-23.104114819584023,-45.67752010997833,3,1
-25.213256266447722,-49.352319187744435,0,3
-23.572786809489713,-46.67888556258397,1,3
-10.12551530808525,-36.174913695847614,2,0
-23.48301553679173,-46.58951864576982,3,1
-20.50873879690439,-42.800915905257945,2,2
-22.8861757881407,-45.36757500018274,3,1
-19.74038427759968,-44.215516760797364,4,1
-19.74038427759968,-44.215516760797364,4,1
-19.74038427759968,-44.215516760797364,4,1
-23.497544650322837,-46.73894137655675,2,0
-23.433637357810888,-46.533772824799506,3,2
-23.176397106134782,-46.97415662176981,2,1
-22.828438640757557,-43.08064705902957,0,1
-12.670246382541526,-39.1032774673989,0,5
-21.097884822557145,-42.1838518540644,4,0
-22.87777517954261,-43.577710512897845,0,4
-23.548041323922334,-46.70619922889089,0,4
-22.53320113902048,-55.724382663190354,4,2
-23.970086581511048,-46.37258888672381,4,0
-19.805112755891663,-43.441243161413276,4,0
-17.224179023999792,-46.874264632410146,3,4
-23.543319623797906,-47.45738003311678,0,2
-30.01588996391697,-51.14861204609,1,4
-30.01588996391697,-51.14861204609,1,4
-21.749563309373716,-41.340301968787934,1,2
-22.15880124499385,-49.96150594898239,2,1
-22.906575946931888,-43.28819167590577,2,0
-21.718907282263547,-43.065123888195494,4,1
-21.932343210229543,-42.60743229249633,0,0
-23.954600476312862,-46.33773115347321,3,3
-16.459840612028366,-49.96081462896285,0,1
-22.926258825257296,-43.231846424609095,2,1
-22.926258825257296,-43.231846424609095,2,1
-23.589487918494676,-46.68100070686953,0,3
-23.08633915648409,-47.216886836434966,1,2
-22.692333946397014,-43.46783292842041,3,0
-27.82660519509756,-50.32797462657418,0,2
-25.49258834625179,-49.14306522953388,1,0
-30.029701975366212,-51.20251936491887,1,1
-22.919342584449822,-43.21542322502568,4,2
-20.80037808685989,-40.64884981550936,4,1
-26.48501042783477,-51.99006235031653,3,2
-26.48501042783477,-51.99006235031653,3,2
-23.577776656858877,-46.756086287613385,0,0
-23.188409628905863,-46.85398781828784,1,2
-23.45292929995693,-45.0932194085285,4,4
-22.93625549186663,-43.66139906574753,1,3
-16.740323659208528,-43.84816627484434,4,3
-16.740323659208528,-43.84816627484434,4,3
-14.51847480665127,-49.14209708875239,3,2
-31.71975979633241,-52.35233925500244,0,1
-19.841080942701886,-43.927197425477964,1,1
-23.658808744493946,-46.69183549278996,4,3
-21.2634592201143,-48.49549672750634,0,4
-23.4677903228952,-46.6482062608154,0,0
-23.546553455084577,-46.483407392863406,3,0
-23.546553455084577,-46.483407392863406,3,0
-23.546553455084577,-46.483407392863406,3,0
-23.546553455084577,-46.483407392863406,3,0
-22.981944699776783,-43.20241313570823,1,5
-22.889303208418355,-43.30454037225458,1,2
-14.615108078258483,-57.51478343819721,0,4
-20.371280369661093,-40.307218377607995,2,0
-22.247210939506797,-45.70752067761215,3,3
-10.286413219075992,-36.568256813115546,2,4
-17.84408125595435,-40.349155773471885,3,3
-21.604804770084296,-48.36556109601183,4,3
-21.604804770084296,-48.36556109601183,4,3
-22.846064764028267,-43.31053536227513,3,2
-19.98331916932688,-44.001373863282254,0,5
-22.95917634106061,-47.088414471006715,0,6
-22.72470103328505,-45.11046578453482,2,1
-24.00465780708666,-48.35022640713705,3,1
-25.587572235495845,-49.33053548025755,0,5
-23.61153067067254,-46.73636662104126,1,4
-26.66097015026675,-48.69195331731785,1,3
-23.55295484539391,-46.639432819321286,1,4
-23.55295484539391,-46.639432819321286,1,4
-15.831018038801858,-48.01102950131482,3,4
-23.55315090984139,-46.75517660424379,0,5
-23.502757298862747,-46.4646982809089,2,0
-22.268892739670076,-43.07681259121552,1,0
-23.959894868797253,-46.37279450084673,4,3
-23.995826199432802,-46.27873912129404,1,5
-23.52685922041741,-46.47107205776288,3,1
-12.962274226187356,-38.41011167454496,1,0
-18.557139693388137,-41.908658715700334,0,1
-19.02370672710774,-43.423730654730775,1,2
-19.02370672710774,-43.423730654730775,1,2
-22.85798998347003,-47.053050880477365,2,1
-19.534726911066024,-54.042406057538784,0,0
-18.921397435860246,-48.32946334496327,4,3
-23.53080074986904,-46.33535642852007,0,1
-13.19266482518763,-60.823111122927415,0,4
-25.984865711694926,-52.56760071129752,0,3
-23.709412717090732,-46.42795374915529,0,4
-21.540999972045167,-49.85685845263504,0,4
-3.7024276443349313,-38.579449178931625,2,2
-23.55739016349769,-46.644458336676,0,0
-18.42515258206697,-49.22815478990245,3,3
-20.01844900506142,-44.06780303840638,2,2
-16.64057412255124,-49.27648326906267,2,4
-30.12144987062961,-51.33632567897216,4,3
-15.825252878661187,-48.05190553578882,2,2
-22.91236954491341,-43.173500793354975,0,3
-16.741938639288954,-49.32846849383952,1,1
-21.368981491695614,-46.52315655919029,0,1
-24.02478033056311,-52.37205820312344,4,0
-12.948662799870494,-38.49355774244956,0,2
-9.850183497966544,-57.82294898680789,0,2
-17.857454090339942,-41.519353921292634,3,4
-23.57251800195739,-46.8199527700369,1,2
-11.4870493414391,-38.9952894077451,3,4
-20.68943923837031,-50.923232206352566,1,0
-22.86469879535165,-43.46636013974529,0,0
-23.663622011919838,-46.71520079925148,1,1
-4.180568412190748,-40.424809732548354,2,4
-30.021970792739552,-51.202463920094345,3,2
-22.98106325956779,-49.86704149598354,0,4
-23.482750350701377,-46.55038014730986,3,1
-8.107652408824759,-35.02285471479532,2,0
-12.927127728054213,-38.41895739955932,1,4
-22.86017401021674,-46.0325702498176,0,3
-24.010996569087162,-46.45219165211515,1,3
-23.625807260665148,-46.5863762289606,0,3
-23.64854569173368,-46.594869908449496,1,4
-22.950844680778278,-45.4788728123369,1,0
-23.608478557377435,-46.55619491444043,0,0
-10.855588015152296,-38.536476695952274,1,2
-16.3411061442781,-48.937740850721205,1,4
-23.659720524969334,-46.732250834620544,1,0
-23.771696125483068,-46.712519085385864,0,2
-23.771696125483068,-46.712519085385864,0,2
-25.377162064975646,-51.44397595913463,1,1
-29.91603037624623,-51.075812480618936,1,3
-22.328101842833277,-41.764393619733724,1,0
-26.947572578379827,-49.070726394118175,1,0
-21.448305905380284,-48.574958844434136,1,3
-10.207044126109723,-63.831088871403644,4,3
-23.433637357810888,-46.533772824799506,1,3
-23.43186747405495,-46.43492308830101,3,3
-22.551245258699236,-47.906596421980545,1,3
-22.917770340408836,-43.189057541577924,4,0
-15.816554506980205,-47.94294407519097,2,4
-28.27075286645486,-52.54089769848732,2,1
-22.8964631877728,-43.27217170225892,2,2
-22.91679214318689,-43.231550399129105,3,4
-22.91679214318689,-43.231550399129105,3,4
-23.30769154828073,-51.22668998124704,3,1
-22.966001104708443,-46.97884176166376,1,1
-23.000618991095767,-43.40471828456726,1,2
-23.681661597834147,-46.62333330778581,3,1
-27.230741427382803,-52.02442356124779,1,1
-27.230741427382803,-52.02442356124779,1,1
-23.629487050309773,-46.52414775441369,3,1
-27.814755187584375,-50.32399181257711,4,0
-27.814755187584375,-50.32399181257711,4,0
-23.607689842105266,-46.752814815789435,4,2
-23.607689842105266,-46.752814815789435,4,2
-23.53409398177586,-46.62907768017333,4,0
-23.53409398177586,-46.62907768017333,4,0
-23.53409398177586,-46.62907768017333,4,0
-23.5709967837552,-46.59096664283232,4,3
-16.02294658397918,-48.05071815778448,4,4
-23.00126761701065,-43.3355988370672,2,3
-22.841108341963054,-47.103888895009995,2,0
-22.841108341963054,-47.103888895009995,2,0
-22.919342584449822,-43.21542322502568,3,5
-26.48501042783477,-51.99006235031653,2,0
-25.342398065900394,-49.08604295836131,3,0
-22.523412292653408,-46.646397411749156,3,2
-23.481599635478855,-47.448214832826004,4,0
-22.914390650925107,-43.24569874883489,3,1
-23.50321955287018,-46.396141276961096,0,1
-31.364400277636012,-51.9786473489534,2,0
-19.740337139221076,-45.25863430864748,3,0
-24.0265256678882,-46.47823694263505,3,1
-22.922380751135314,-43.629510536912356,0,1
-20.07959068109536,-44.594344321197205,4,2
-20.07959068109536,-44.594344321197205,4,2
-20.07959068109536,-44.594344321197205,4,2
-23.541494161505174,-46.20512735511424,1,2
-23.085505074199148,-46.959540960670566,0,2
-20.179524111785053,-40.25832209201947,2,4
-25.541844711589427,-54.58482020405323,1,5
-20.850773092296365,-41.10580546208377,4,1
-20.850773092296365,-41.10580546208377,4,1
-15.65248968538156,-47.80106302787043,1,0
-23.258131236182972,-45.88760910492554,2,1
-19.02370672710774,-43.423730654730775,2,1
-5.516082473097254,-47.48207354222856,3,5
-19.760164772344602,-42.07556527702556,1,0
-19.760164772344602,-42.07556527702556,1,0
-30.073975766729273,-51.20920966671197,0,3
-22.15345079745889,-51.45319514995715,2,0
-22.963566031370586,-42.05065090167671,4,4
-23.786505805481127,-46.71770865790071,2,4
-7.647448803582543,-40.15244315280835,2,0
-23.559613278440466,-46.62400348069892,2,3
-23.487775825909658,-46.39398452629554,1,0
-23.633746308008703,-46.61435675248872,3,1
-23.633746308008703,-46.61435675248872,3,1
-23.633746308008703,-46.61435675248872,3,1
-23.457069438287945,-46.68240622317646,4,4
-23.136564843736075,-49.05444039853914,3,2
-23.136564843736075,-49.05444039853914,3,2
-29.907549524986482,-51.2230266179835,3,0
-30.397890461023408,-51.74683334081303,4,1
-22.76442865582453,-43.34634958376358,3,1
-23.52192001303872,-46.48230181370052,0,1
-23.57715225037905,-46.57130069442992,2,0
-23.626372677390453,-46.73033396272478,4,2
-23.594618027770466,-46.757242277327286,2,0
-23.62664824502481,-46.73950894543503,3,1
-23.176397106134782,-46.97415662176981,1,3
-22.828438640757557,-43.08064705902957,2,4
-22.407672873089926,-43.667689767440216,3,4
-22.407672873089926,-43.667689767440216,3,4
-23.573100861060343,-46.415395875191365,0,3
-22.945344203574273,-43.185010548945044,2,3
-23.509458578207674,-46.881080560206925,2,0
-26.99270428677257,-48.6321515048972,1,1
-22.909873939082534,-43.173650365485294,2,3
-22.923671061854968,-43.27951061325531,2,3
-20.34503019579623,-40.28790374199651,3,0
-12.975552698120856,-38.4289993960886,0,0
-21.117760548690047,-42.94287086370393,4,2
-23.47763837187344,-46.749219957196466,1,2
-23.53631040591802,-46.65711200863415,4,1
-23.53631040591802,-46.65711200863415,2,0
-23.53631040591802,-46.65711200863415,2,0
-12.969658191018029,-38.43468398606585,4,3
-30.254941083139386,-54.92033424915634,0,2
-30.254941083139386,-54.92033424915634,2,0
-23.562128634884573,-46.64191854981315,4,3
-22.80431496230765,-47.205963160895436,1,0
-23.21174633273221,-46.76287513805131,3,6
-21.164388613159687,-47.836924251857674,2,0
-23.61922208810035,-46.77404660201641,1,4
-23.5481804321707,-46.910360029905355,3,3
-22.9661923608996,-43.33073451387538,4,1
-22.9661923608996,-43.33073451387538,2,1
-23.511511562483932,-46.4842937005647,4,6
-23.511511562483932,-46.4842937005647,4,6
-23.511511562483932,-46.4842937005647,4,6
-23.511511562483932,-46.4842937005647,4,6
-23.511511562483932,-46.4842937005647,4,6
-23.511511562483932,-46.4842937005647,4,6
-23.511511562483932,-46.4842937005647,4,6
-23.511511562483932,-46.4842937005647,4,6
-23.511511562483932,-46.4842937005647,4,6
-23.511511562483932,-46.4842937005647,0,0
-23.511511562483932,-46.4842937005647,0,0
-27.442895407783322,-48.40148110687635,4,1
-27.442895407783322,-48.40148110687635,4,1
-23.648730193239803,-46.436306740158656,4,5
-19.954716106653933,-44.038963744666205,4,0
-19.954716106653933,-44.038963744666205,4,0
-22.96284379043934,-43.401165783067334,3,1
-22.86207117720982,-43.35623041492664,2,1
-22.86207117720982,-43.35623041492664,2,1
-22.732232372714964,-43.460676715526695,3,1
-20.25892061310893,-40.26756763394875,3,1
-22.91285701073434,-43.188349118438026,1,1
-23.55354632675329,-46.53614248004922,4,3
-23.56595226775991,-46.63094391856622,3,2
-22.24590640740012,-43.707110504414814,0,0
-20.30061469936145,-40.29502806253336,2,4
-23.609836678101782,-46.531199708357384,3,2
-23.491115625012174,-47.43011043994364,4,0
-23.640143776337077,-46.51615947521017,2,0
-21.530164261618424,-42.640898618181694,2,1
-23.62555617243837,-46.80788173453036,4,0
-27.52333028371089,-49.687281874420606,2,0
-21.684238907966446,-51.07601533556036,2,1
-22.39176554058553,-47.548511125728645,0,3
-30.07133502892093,-51.17775102637316,1,3
-30.07133502892093,-51.17775102637316,1,3
-30.07133502892093,-51.17775102637316,3,3
-30.07133502892093,-51.17775102637316,1,3
-20.655803964613053,-43.77785932514866,1,4
-19.468786725450663,-42.563894781305024,2,0
-23.740896772127147,-46.55520335320268,1,4
-22.900623767679907,-43.12707292419885,3,0
-19.93104856825169,-43.93603257269489,2,3
-23.654389206396214,-46.637110843335314,2,2
-20.754734638539272,-42.87751998529488,4,1
-19.684235018418942,-44.891757892941754,4,0
-19.684235018418942,-44.891757892941754,4,0
-22.869656945184232,-42.32141493624608,0,2
-22.869656945184232,-42.32141493624608,3,3
-23.42758013219902,-46.346562429260715,1,0
-24.303098802679962,-46.9870489791363,3,4
-19.951640378337565,-43.99014732257202,1,1
-20.01516131652097,-45.97684756408032,3,1
-22.03394176340095,-43.212766283950224,4,2
-22.570721481502538,-47.40309520372463,3,0
-20.331414435926074,-47.789388483167954,2,1
-19.90612056261318,-43.923704334179476,4,4
-22.90399569141675,-43.2555860955916,2,3
-8.597804297170457,-38.5697997111869,3,2
-26.986916454627174,-51.75354052626589,2,1
-26.986916454627174,-51.75354052626589,2,1
-23.328576157576148,-46.7104734454801,0,4
-25.342398065900394,-49.08604295836131,3,0
-23.727016656204924,-46.560572692765426,1,4
-23.357148289823016,-47.85466102957959,3,3
-23.537410323865338,-46.46658306778087,0,1
-21.009874555429974,-48.21925564009412,3,3
-22.332774277054163,-46.94968396481363,2,1
-6.748088778361755,-35.63143101928753,2,1
-6.748088778361755,-35.63143101928753,2,1
-24.111895557479226,-46.66543742176822,1,0
-17.877228168655428,-41.50822435110359,2,1
-17.69608108165854,-42.516457346500395,2,2
-22.806624227141466,-43.012656807667405,1,1
-21.79078271626265,-48.18550246518846,2,3
-19.740337139221076,-45.25863430864748,2,0
-22.83922650739659,-42.22206859801617,3,1
-20.284122537295122,-50.24970393813752,0,1
-23.753745460203838,-46.59114822278003,2,1
-23.753745460203838,-46.59114822278003,2,1
-19.823294570005924,-43.96124588496535,3,0
-14.787110763242955,-39.28391263140739,4,3
-22.94626727954732,-47.05049823985394,0,4
-22.94626727954732,-47.05049823985394,4,0
-31.75549651962169,-52.341271902872975,2,1
-31.75549651962169,-52.341271902872975,3,0
-31.75549651962169,-52.341271902872975,2,2
-22.83065608217072,-43.04204141088675,2,3
-19.81470370525168,-43.17040896837955,1,0
-23.72032590809934,-46.687005216550105,1,4
-23.72032590809934,-46.687005216550105,1,4
-23.72032590809934,-46.687005216550105,1,4
-20.49625076548565,-47.41843378590996,1,4
-20.49625076548565,-47.41843378590996,1,4
-22.841194048235693,-47.19169320126286,3,2
-23.620578011882554,-46.52740978640328,4,3
-23.552622735865263,-46.65253828877208,3,3
-29.08943546372493,-53.21596164133482,1,1
-15.851079643476,-47.95109413876528,1,2
-22.384663633890227,-41.78870195603256,2,3
-22.384663633890227,-41.78870195603256,2,3
-18.813867941106714,-42.70136228778343,2,2
-23.59386435470998,-46.573476630878325,1,4
-24.0265256678882,-46.47823694263505,3,2
-24.0265256678882,-46.47823694263505,3,0
-24.0265256678882,-46.47823694263505,3,0
-19.775876412248596,-43.87297103109192,4,0
-18.596844559532663,-48.69760298955123,4,3
-30.153210401639857,-51.143265797128976,2,4
-19.731097253636847,-43.94146568879752,3,2
-22.951786190276994,-47.18393306814825,1,0
-23.085505074199148,-46.959540960670566,2,3
-23.19557288719839,-45.879284650657986,0,1
-19.920045698345238,-44.004050747634075,1,0
-22.855478223289122,-46.31950127100399,0,3
-22.826662975624327,-43.322531463488396,1,2
-22.826662975624327,-43.322531463488396,1,2
-22.826662975624327,-43.322531463488396,4,0
-23.680729252163324,-46.444238272702435,2,1
-22.43724449758527,-46.96545705034642,0,3
-6.001905413296544,-40.2932115676068,0,3
-20.416363755330888,-49.98500395424029,0,4
-23.746673636328307,-46.79414913102024,3,1
-23.746673636328307,-46.79414913102024,3,1
-23.746673636328307,-46.79414913102024,3,1
-23.070864024879302,-44.955594065799325,1,2
-23.070864024879302,-44.955594065799325,1,2
-22.816628254842037,-43.41632496803764,4,1
-21.01814216141604,-46.518655621662255,2,0
-22.879226893202627,-43.09157186572149,2,4
-22.879226893202627,-43.09157186572149,2,0
-23.69134216701428,-46.62898847868136,3,0
-23.497063870389272,-46.797449279127356,1,0
-23.555518450847483,-46.828338632374326,4,4
-21.97277927321712,-47.894128067678025,0,3
-21.97277927321712,-47.894128067678025,0,3
-23.690227933766128,-46.639531730035905,3,1
-23.474030349371844,-47.46739714652168,1,0
-23.474030349371844,-47.46739714652168,1,0
-23.603725702261567,-46.66684160844491,2,2
-23.603725702261567,-46.66684160844491,2,2
-22.837911776525196,-43.322271046058205,2,4
-30.05280822311952,-51.203499409090796,3,2
-24.728198850320755,-48.11280440454567,1,4
-18.89674278364268,-41.97887359687618,4,1
-22.692948844892893,-46.98287754029339,1,3
-15.641770573363125,-48.22311772643521,2,3
-20.348018625778746,-40.33731992287222,2,4
-22.790646777654267,-43.375643445446975,0,3
-22.04249929113521,-47.89210005292581,4,2
-23.590310151882008,-46.7235724588194,0,3
-27.05658169895888,-49.52538128950715,3,0
-22.68259079049055,-43.274041356998694,2,0
-21.874288279503798,-51.84496960410868,0,3
-19.915304813107138,-43.986882787461866,0,2
-19.966156003176422,-43.80531972631105,4,0
-23.509968872336355,-46.290206645032576,0,0
-23.509968872336355,-46.290206645032576,0,0
-1.4593114978281938,-48.46334038058247,3,1
-22.893703236582216,-43.23151762119007,4,1
-23.62200961069445,-46.649149449701355,4,2
-30.002706671317448,-51.145625289815456,3,3
-28.47572857600971,-48.78465926103056,3,1
-18.57194907121821,-46.51614830786751,4,1
-30.050118781519554,-51.16690430628577,0,2
-23.656628837404288,-46.574868626731536,4,2
-23.61302358384629,-46.68482314602871,2,0
-20.13944080447952,-44.17686088474677,3,4
-25.45634962561847,-49.26500692384353,4,4
-19.940114849442477,-43.91958024514322,2,0
-22.889982360458344,-47.198980120051964,3,0
-22.889982360458344,-47.198980120051964,2,3
-20.966705988175878,-42.04149743158907,2,1
-29.945227229326854,-50.971882325502854,2,0
-23.04441715118305,-45.554036957841426,3,1
-15.839676967068064,-48.01409159355892,3,1
-15.839676967068064,-48.01409159355892,2,1
-15.839676967068064,-48.01409159355892,2,1
-23.538935427257897,-46.821791984351734,0,0
-23.538935427257897,-46.821791984351734,0,0
-23.538935427257897,-46.821791984351734,0,0
-22.277313985913025,-49.07511886119882,4,0
-22.936910913712644,-43.36097335035078,4,5
-23.51010786952278,-46.78735481666442,1,0
-23.537700337738904,-46.888883924584206,1,0
-24.014394674314214,-46.438358319817674,1,4
-19.787035607141227,-42.13788581415279,4,4
-28.275844570121823,-52.375007957895406,4,1
-23.505458928120674,-46.708520612957685,2,0
-23.758257267496443,-46.68071449711016,3,3
-19.92595313663051,-43.92700122120832,1,3
-24.013846719177685,-48.34081618801692,3,2
-24.013846719177685,-48.34081618801692,3,2
-24.013846719177685,-48.34081618801692,3,2
-23.53983233291429,-46.44479870320023,4,0
-23.64878072764483,-46.849024168916976,1,0
-23.557551244408913,-46.79678721599586,2,3
-23.680238570529,-46.648640105817044,3,4
-23.490353655303625,-46.58017565573048,2,4
-23.490353655303625,-46.58017565573048,2,4
-23.3124460473066,-51.175666185697175,3,2
-20.83232137438696,-41.15726028126336,2,1
-20.83232137438696,-41.15726028126336,2,1
-22.94941843388969,-43.38717689639774,2,3
-22.94941843388969,-43.38717689639774,2,3
-22.94941843388969,-43.38717689639774,2,3
-22.94941843388969,-43.38717689639774,2,3
-19.793865227319984,-44.036924290992076,1,2
-19.793865227319984,-44.036924290992076,1,2
-23.588456590538375,-46.719338419798156,3,3
-19.993191026225645,-43.851833809519434,1,5
-14.859649768625491,-40.836888965370974,2,4
-23.106785313341355,-45.7136441668264,2,1
-23.547736758428407,-46.49499620393507,2,1
-23.52928130726513,-46.82848035821579,4,1
-23.096492254601642,-46.71792466026417,3,3
-23.687550598311372,-46.637114884922845,0,2
-23.609871314168224,-46.44916843361715,3,2
-23.678939955527873,-46.73628125750145,3,6
-23.678939955527873,-46.73628125750145,3,0
-23.678939955527873,-46.73628125750145,3,0
-23.678939955527873,-46.73628125750145,3,0
-20.77686359976854,-49.36411121795177,2,1
-20.77686359976854,-49.36411121795177,2,1
-20.77686359976854,-49.36411121795177,2,1
-21.061570668726123,-41.362964494022094,4,3
-22.740951276982393,-43.40737575567729,3,1
-22.740951276982393,-43.40737575567729,3,1
-23.55807593943668,-46.77602096391083,4,6
-23.990010810909506,-48.89105652417942,0,0
-23.53927949896976,-46.904020847466406,2,3
-10.977524383139038,-39.627183021701185,0,4
-22.305823833391923,-53.82494463283857,4,1
-22.305823833391923,-53.82494463283857,4,1
-14.06400119626763,-42.48758763069611,3,4
-9.470699499739323,-40.812216951215355,3,2
-9.470699499739323,-40.812216951215355,3,2
-23.62711047279614,-46.4669488154222,2,2
-23.275310701223678,-47.30712533216185,4,3
-23.588403626569537,-46.54991766678178,1,4
-23.588403626569537,-46.54991766678178,1,4
-3.7405718109371113,-38.46312042275629,4,0
-29.98293522043828,-51.16871875557622,4,0
-29.98293522043828,-51.16871875557622,4,2
-23.576927145286824,-46.61342078519999,2,0
-23.576927145286824,-46.61342078519999,2,0
-23.700774147450428,-46.774469618400275,3,0
-23.700774147450428,-46.774469618400275,3,0
-23.61562005871933,-46.74657577914035,3,1
-30.04490053566277,-51.09701786179232,4,0
-22.877515295743336,-43.53029348075375,4,0
-23.552345124237924,-46.407940793112274,0,5
-24.07862653679614,-46.58934286638433,4,2
-24.07862653679614,-46.58934286638433,4,2
-24.07862653679614,-46.58934286638433,4,2
-23.676587757335035,-46.77941495125431,3,4
-20.774165285757626,-49.34091811517651,1,0
-20.774165285757626,-49.34091811517651,1,0
-23.97611791497529,-46.22003843970621,2,3
-23.52743020828518,-46.696028384860284,0,1
-22.894998640111947,-43.49083696021552,3,1
-15.754117514577864,-47.891831463628904,3,0
-15.754117514577864,-47.891831463628904,3,0
-15.754117514577864,-47.891831463628904,3,0
-15.754117514577864,-47.891831463628904,3,0
-19.52103401351604,-50.33423137876903,2,4
-24.03661708098261,-46.50486334481668,2,0
-24.968530034312128,-53.40636870389771,1,0
-23.178000475176177,-45.88381771655037,4,2
-23.178000475176177,-45.88381771655037,4,2
-23.178000475176177,-45.88381771655037,4,2
-22.402062946072252,-42.97572529664188,3,1
-20.440257815245182,-50.52198390309789,0,4
-15.9029231437856,-48.045896841193276,4,2
-6.587777586515777,-36.77417649588249,2,2
-23.602127204718407,-46.63292581249195,4,2
-23.68279506327293,-46.66096268820594,4,3
-23.488663858002376,-46.615018929364716,4,0
-23.46817509806932,-46.720253444474324,2,3
-23.46817509806932,-46.720253444474324,2,3
-13.001271866018357,-38.50940462646923,2,3
-14.426904795595107,-39.56567412406485,1,1
-20.858008685826498,-42.80168356427292,0,4
-23.702514826598424,-46.521858039672956,2,0
-21.25299378654293,-46.57896485158206,2,3
-23.91247945234129,-46.464091820911676,4,1
-19.781986660188586,-43.91848304414403,3,3
-22.785035974353328,-47.2951874143691,1,4
-23.525358837547426,-46.80190233237287,1,0
-25.721223176235085,-53.763827164876965,2,4
-14.377597702807696,-56.458624453656284,1,4
-9.411547825477284,-36.623191042593064,2,4
-23.51545915244909,-46.48182177626829,1,0
-23.598402578369594,-46.54732485107044,3,0
-23.598402578369594,-46.54732485107044,3,0
-23.4980155998123,-46.70785531697165,4,0
-7.313044233417593,-50.0472359299627,4,4
-23.48244388001676,-46.64685124586851,0,1
-23.576312823278325,-46.62362934794424,4,2
-22.33080055859467,-44.52822701016756,3,4
-22.670668086334327,-43.26255563331921,0,1
-19.769423262557737,-44.07394121424603,0,1
-21.225948248423396,-50.86690159315847,3,2
-28.953122818837343,-49.49939694824806,3,2
-29.735854724028922,-52.41724455756122,3,3
-23.63603622081004,-46.65471602214154,4,0
-23.63603622081004,-46.65471602214154,4,0
-23.63603622081004,-46.65471602214154,4,0
-8.108400373117599,-35.285412231754215,4,1
-25.06665089085802,-50.210809902659136,4,0
-23.594640985223883,-46.673017764506184,2,0
-23.533075460910197,-46.568532761597865,0,4
-2.9317494177419343,-39.907518594613606,1,2
-19.756794391923524,-43.853966347303206,2,3
-19.756794391923524,-43.853966347303206,2,3
